    line    wave(air/A) wave(vac/A) f flag  nistlink
    [OIII]     5006.84     5008.24  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=O+III&limits_type=0&low_w=5006&upp_w=5007&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
     [NII]     5754.59     5756.19  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=N+II&limits_type=0&low_w=5754&upp_w=5755&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
     [NII]     6548.05     6549.86  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=N+II&limits_type=0&low_w=6548&upp_w=6549&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
     [NII]     6583.45     6585.27  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=N+II&limits_type=0&low_w=6583&upp_w=6584&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
     [SII]     4068.60     4069.75  .   n   ...
     [SII]     4076.35     4077.50  .   n   ...
     [SII]     6716.44     6718.29  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=S+II&limits_type=0&low_w=6716&upp_w=6717&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
     [SII]     6730.82     6732.68  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=S+II&limits_type=0&low_w=6730&upp_w=6731&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
     [SII]    10286.70    10289.52  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=s+II&limits_type=0&low_w=10286&upp_w=10287&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
     [SII]    10320.50    10323.33  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=s+II&limits_type=0&low_w=10320&upp_w=10321&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
    [SIII]     6312.06     6313.81  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=S+III&limits_type=0&low_w=6312&upp_w=6313&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
    [SIII]     9530.60     9533.21  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=S+III&limits_type=0&low_w=9530&upp_w=9532&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
    [SIII]     9068.60     9071.09  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=S+III&limits_type=0&low_w=9068&upp_w=9071&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
      CaII     3933.66     3934.77  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Ca+II&limits_type=0&low_w=3933&upp_w=3934&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
      CaII     3968.47     3969.59  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Ca+II&limits_type=0&low_w=3968&upp_w=3969&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
      CaII     8662.14     8664.52  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Ca+II&limits_type=0&low_w=8662&upp_w=8663&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
      CaII     8542.09     8544.44  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Ca+II&limits_type=0&low_w=8542&upp_w=8543&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
      CaII     8498.02     8500.35  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Ca+II&limits_type=0&low_w=8498&upp_w=8499&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
    [CaII]     7323.89     7325.91  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Ca+II&limits_type=0&low_w=7323&upp_w=7324&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
    [CaII]     7291.47     7293.48  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Ca+II&limits_type=0&low_w=7291&upp_w=7292&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
     [CaV]     5309.11     5310.59  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Ca+V&limits_type=0&low_w=5309&upp_w=5310&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
    [ClII]     8578.70     8581.06  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Cl+II&limits_type=0&low_w=8578&upp_w=8579&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
   [ClIII]     5517.71     5519.24  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Cl+III&limits_type=0&low_w=5517&upp_w=5518&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
    [CrII]     8357.69     8359.99  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Cr+II&limits_type=0&low_w=8357&upp_w=8358&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
   [ArIII]     7751.11     7753.24  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Ar+III&limits_type=0&low_w=7751&upp_w=7752&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
   [ArIII]     7135.79     7137.76  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Ar+III&limits_type=0&low_w=7135&upp_w=7136&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
     [FeV]     4227.19     4228.38  .   n   ..
    [FeIV]     4906.56     4907.93  .   n   ..
    [FeII]     7155.17     7157.14  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Fe+II&limits_type=0&low_w=7155&upp_w=7156&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
    [FeII]     7172.00     7173.98  .   n   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Fe+II&limits_type=0&low_w=7171&upp_w=7172&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
    [FeII]     5527.33     5528.87  .   n   nist_no_result
    [FeII]     4658.50     4659.80  .   n   ...
    [FeII]     5158.79     5160.23  .   n   ...
   [FeIII]     4985.87     4987.26  .   n   ...
   [FeIII]     5270.40     5271.87  .   n   ...
       NaI     5889.95     5891.58  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Na+I&limits_type=0&low_w=5889&upp_w=5890&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
       NaI     5895.92     5897.55  .   c   https://physics.nist.gov/cgi-bin/ASD/lines1.pl?spectra=Na+I&limits_type=0&low_w=5895&upp_w=5896&unit=0&submit=Retrieve+Data&de=0&format=0&line_out=0&en_unit=0&output=0&bibrefs=1&page_size=15&show_obs_wl=1&show_calc_wl=1&unc_out=1&order_out=0&max_low_enrg=&show_av=2&max_upp_enrg=&tsb_value=0&min_str=&A_out=0&intens_out=on&max_str=&allowed_out=1&forbid_out=1&min_accur=&min_intens=&conf_out=on&term_out=on&enrg_out=on&J_out=on
   [NeIII]     3342.18     3343.14  .   n   ...
   [NeIII]     3868.76     3869.86  .   n   ...
   [NeIII]     3967.47     3968.59  .   n   ...
     [NeV]     3345.82     3346.78  .   n   ...
     [NeV]     3425.88     3426.86  .   n   ...
    [ArIV]     4711.37     4712.69  .   n   ...
    [ArIV]     4740.16     4741.49  .   n   ...
   [ArIII]     7751.06     7753.19  .   n   ...
