lambda_vac(A),Flux(10^-16^erg/s/cm2/{AA})
4832.960000000427,0.00011365541416970368
4833.280000000426,2.996429500429344e-05
4833.600000000426,4.313701372501338e-06
4833.920000000427,8.071581786604634e-12
4834.240000000427,1.6151377870248957e-26
4834.560000000427,6.983263726050538e-54
4834.880000000427,6.470068084033272e-88
4835.200000000427,1.8173522574153933e-137
4835.520000000428,9.70866986382402e-192
4835.840000000428,1.747026929601031e-254
4836.160000000427,0.0
4836.480000000428,0.0
4836.800000000429,0.0
4837.120000000428,0.0
4837.440000000428,0.0
4837.760000000429,4.891325222090771e-307
4838.080000000429,5.214511491596066e-246
4838.400000000429,4.687696427684695e-192
4838.720000000429,2.1981980588396498e-138
4839.040000000429,3.9902093569276094e-99
4839.36000000043,6.787295088873109e-63
4839.68000000043,3.1110350503372144e-38
4840.000000000429,1.2071284211717478e-20
4840.32000000043,2.604600480839037e-09
4840.6400000004305,9.03090105968832e-06
4840.96000000043,4.562134424301676e-05
4841.28000000043,0.00016910169421487822
4841.600000000431,0.0005356793141972441
4841.920000000431,0.0014653936020962925
4842.240000000431,0.003429545639643248
4842.560000000431,0.006894998739781646
4842.880000000431,0.011900557439813898
4843.200000000432,0.01763148585094993
4843.5200000004315,0.022418345901310588
4843.840000000431,0.024478069558988902
4844.160000000432,0.0229405402142863
4844.4800000004325,0.01845454022503557
4844.800000000432,0.012744703599329114
4845.120000000432,0.00755788495375596
4845.4400000004325,0.0038456481983519322
4845.760000000433,0.001689849874085037
4846.080000000433,0.0006811416071405541
4846.400000000433,0.00038509414920545983
4846.720000000433,0.0006258210038147267
4847.040000000434,0.0015442038603311402
4847.3600000004335,0.003574562094371841
4847.680000000433,0.007242021734004514
4848.000000000434,0.012730481471779258
4848.320000000434,0.01944675500897419
4848.640000000434,0.02579195257734401
4848.960000000434,0.02969322514777088
4849.2800000004345,0.029653006938134246
4849.600000000435,0.02568246972988998
4849.920000000435,0.019255055140951088
4850.2400000004345,0.012493838177329037
4850.560000000435,0.007007805099572956
4850.880000000436,0.003396309214346138
4851.2000000004355,0.0014168905063658929
4851.520000000435,0.0005119140315388849
4851.840000000436,0.0001588232254014667
4852.160000000436,4.062272071958455e-05
4852.480000000436,7.920539152953415e-06
4852.800000000436,4.7184662692484765e-09
4853.120000000436,2.24521421663835e-17
4853.440000000437,2.5868040380809984e-31
4853.760000000437,3.061303512350906e-53
4854.0800000004365,1.0571739424742219e-78
4854.400000000437,1.772323878481986e-114
4854.720000000438,1.4114766782755031e-151
4855.040000000437,2.5231091706410846e-194
4855.360000000437,7.232691342076317e-250
4855.680000000438,3.809220604186058e-304
4856.000000000438,0.0
4856.320000000438,0.0
4856.640000000438,0.0
4856.960000000438,0.0
4857.280000000439,1.284794193695749e-266
4857.600000000439,3.1481426644533414e-198
4857.920000000438,3.644005111321277e-132
4858.240000000439,4.257712604907936e-86
4858.56000000044,2.261191731913079e-46
4858.880000000439,1.5767176345098762e-22
4859.200000000439,2.9206394688956257e-09
4859.52000000044,1.3375285162943628e-05
4859.84000000044,5.6908288801642836e-05
4860.16000000044,0.00020496281711716518
4860.48000000044,0.0006338237699458895
4860.80000000044,0.0016767242257523867
4861.120000000441,0.00382070908444165
4861.440000000441,0.007454897207621961
4861.76000000044,0.012485817700390088
4862.080000000441,0.017942536289668243
4862.400000000442,0.0221325990943809
4862.720000000441,0.023408313921252453
4863.040000000441,0.021255071320293327
4863.360000000442,0.016558068574506438
4863.680000000442,0.011068588948442449
4864.000000000442,0.006344806275144602
4864.320000000442,0.00312537729457239
4864.640000000442,0.0013191962217728884
4864.960000000443,0.00047794922897138897
4865.280000000443,0.00014880867497702328
4865.600000000442,3.9502036520269314e-05
4865.920000000443,7.279716822118769e-06
4866.240000000444,3.3635274913116586e-11
4866.560000000443,1.297819676643037e-28
4866.880000000443,1.609896079114308e-55
4867.200000000444,5.630795037312508e-99
4867.520000000444,1.862969723926192e-148
4867.840000000444,2.8066169759688615e-208
4868.160000000444,5.589700329119264e-290
4868.480000000444,0.0
4868.800000000445,0.0
4869.120000000445,0.0
4869.440000000444,0.0
4869.760000000445,0.0
4870.080000000446,0.0
4870.400000000445,0.0
4870.720000000445,0.0
4871.040000000446,0.0
4871.360000000446,0.0
4871.680000000446,0.0
4872.000000000446,0.0
4872.320000000446,0.0
4872.640000000447,0.0
4872.960000000447,0.0
4873.280000000446,0.0
4873.600000000447,0.0
4873.9200000004475,0.0
4874.240000000447,0.0
4874.560000000447,0.0
4874.880000000448,0.0
4875.200000000448,0.0
4875.520000000448,0.0
4875.840000000448,0.0
4876.160000000448,0.0
4876.480000000449,2.765626325743548e-298
4876.800000000449,1.7009293797710075e-258
4877.120000000448,2.2264030173790556e-216
4877.440000000449,9.208764268588263e-183
4877.7600000004495,3.83390128177793e-148
4878.080000000449,1.3330772584476079e-120
4878.400000000449,3.353793610814203e-96
4878.7200000004495,4.898448753003916e-72
4879.04000000045,8.295330384866291e-54
4879.36000000045,3.959775243640545e-37
4879.68000000045,5.65358575413363e-25
4880.00000000045,6.03014987711006e-16
4880.320000000451,1.5404220414231514e-09
4880.6400000004505,1.8887861164163439e-06
4880.96000000045,2.1409447336317173e-05
4881.280000000451,9.118538809592321e-05
4881.6000000004515,0.0003115662381189981
4881.920000000451,0.0009248698791251631
4882.240000000451,0.002361687277853005
4882.5600000004515,0.005217184506727357
4882.880000000452,0.009969901461872413
4883.200000000452,0.01648219316424244
4883.520000000452,0.02360487298679936
4883.840000000452,0.029294739705285757
4884.160000000453,0.03151540777772498
4884.4800000004525,0.02939755631922553
4884.800000000452,0.02379141488682561
4885.120000000453,0.01669267547287991
4885.440000000453,0.010154975510019778
4885.760000000453,0.0053542881386021875
4886.080000000453,0.0024467198870006964
4886.4000000004535,0.0009650392249262636
4886.720000000454,0.00033088514032686504
4887.040000000454,9.759160016299215e-05
4887.3600000004535,2.2159053333350542e-05
4887.680000000454,3.5883144374917083e-06
4888.000000000455,2.2387603823887644e-14
4888.3200000004545,4.971744266278962e-24
4888.640000000454,6.470642306102287e-36
4888.960000000455,2.7858183254868467e-52
4889.280000000455,3.057912643495006e-70
4889.600000000455,4.316582056399574e-94
4889.920000000455,3.1887956798241773e-118
4890.240000000455,1.7049292252881644e-145
4890.560000000456,8.44188903396296e-180
4890.880000000456,3.79434094609788e-213
4891.2000000004555,6.594695118007438e-255
4891.520000000456,1.8063294091102993e-294
4891.840000000457,0.0
4892.160000000456,0.0
4892.480000000456,0.0
4892.800000000457,0.0
4893.120000000457,0.0
4893.440000000457,0.0
4893.760000000457,0.0
4894.080000000457,0.0
4894.400000000458,0.0
4894.720000000458,0.0
4895.040000000457,0.0
4895.360000000458,0.0
4895.680000000459,0.0
4896.000000000458,0.0
4896.320000000458,0.0
4896.640000000459,0.0
4896.960000000459,0.0
4897.280000000459,0.0
4897.600000000459,0.0
4897.920000000459,0.0
4898.24000000046,0.0
4898.56000000046,0.0
4898.880000000459,0.0
4899.20000000046,0.0
4899.520000000461,0.0
4899.84000000046,0.0
4900.16000000046,0.0
4900.480000000461,0.0
4900.800000000461,0.0
4901.120000000461,0.0
4901.440000000461,1.012818977297633e-295
4901.760000000461,1.1487676619028585e-192
4902.080000000462,1.4332637790792533e-121
4902.400000000462,1.4782615313616182e-67
4902.720000000461,1.8227504747641652e-26
4903.040000000462,8.062563019547708e-09
4903.360000000463,1.154881863388198e-05
4903.680000000462,4.732962676403552e-05
4904.000000000462,0.00016548889660635826
4904.320000000463,0.000499945171203135
4904.640000000463,0.0012900577416457713
4904.960000000463,0.002858029757980456
4905.280000000463,0.005431928485300227
4905.600000000463,0.008852227321589258
4905.920000000464,0.012375972151386503
4906.240000000464,0.014843521484906124
4906.560000000463,0.015269390769674148
4906.880000000464,0.01347177323049048
4907.200000000465,0.010198035714316085
4907.520000000464,0.006621045145621512
4907.840000000464,0.003686668860089266
4908.160000000465,0.00176121856061497
4908.480000000465,0.0007319451784714609
4908.800000000465,0.0002921049215505977
4909.120000000465,0.00021054214069067775
4909.440000000465,0.0004118073645059448
4909.760000000466,0.0009871001329492984
4910.080000000466,0.0021252577666444256
4910.400000000465,0.0039293865392836524
4910.720000000466,0.006238393555258813
4911.0400000004665,0.008495368392279634
4911.360000000466,0.009925451203827847
4911.680000000466,0.00994781306312408
4912.000000000467,0.008558240666018029
4912.320000000467,0.006313529245586489
4912.640000000467,0.003996827541089345
4912.960000000467,0.002170848441259881
4913.280000000467,0.0010121545638537947
4913.600000000468,0.0004037849429238936
4913.920000000468,0.00013888409641654096
4914.240000000467,4.083196956106997e-05
4914.560000000468,1.030723397091536e-05
4914.8800000004685,3.654520328532794e-07
4915.200000000468,2.159618516772967e-18
4915.520000000468,4.450197911262846e-41
4915.8400000004685,7.936238973293128e-48
4916.160000000469,6.609174293509771e-17
4916.480000000469,1.3549800241334031e-06
4916.800000000469,1.388575182706586e-05
4917.120000000469,5.3915200679263315e-05
4917.44000000047,0.0001783702056216063
4917.7600000004695,0.0005070058518071904
4918.080000000469,0.0012366521024579447
4918.40000000047,0.0025834689904187455
4918.7200000004705,0.004637409916305527
4919.04000000047,0.0071351330680419454
4919.36000000047,0.00941761724278697
4919.6800000004705,0.010661090633519067
4920.000000000471,0.01035824836426774
4920.320000000471,0.008625982438607445
4920.6400000004705,0.006164481919821414
4920.960000000471,0.003778642067954541
4921.280000000472,0.0019874704154899366
4921.6000000004715,0.0008949908594048234
4921.920000000471,0.0003469574053331638
4922.240000000472,0.0001150476160805754
4922.560000000472,3.274353157442229e-05
4922.880000000472,8.011637533231866e-06
4923.200000000472,3.85131419406798e-09
4923.5200000004725,1.39991417449922e-26
4923.840000000473,2.3927162049044018e-60
4924.160000000473,6.553823214417966e-119
4924.4800000004725,2.402927866544013e-187
4924.800000000473,2.108258265004684e-278
4925.120000000474,0.0
4925.440000000473,0.0
4925.760000000473,0.0
4926.080000000474,0.0
4926.400000000474,0.0
4926.720000000474,0.0
4927.040000000474,0.0
4927.360000000474,0.0
4927.680000000475,0.0
4928.000000000475,0.0
4928.3200000004745,3.09029437212659e-253
4928.640000000475,1.5693884768656654e-144
4928.960000000476,3.8127627313976404e-58
4929.280000000475,5.959755862772082e-17
4929.600000000475,2.851190265037552e-06
4929.920000000476,1.2833842074650483e-05
4930.240000000476,5.7469530700617195e-05
4930.560000000476,0.0001906012784724723
4930.880000000476,0.0005473005348195854
4931.200000000476,0.0013575729265716038
4931.520000000477,0.0029286515252000306
4931.840000000477,0.005470386279892526
4932.160000000476,0.008869560777950211
4932.480000000477,0.012480340827522833
4932.800000000478,0.015244568780067615
4933.120000000477,0.016141156924415954
4933.440000000477,0.014823073385597157
4933.760000000478,0.011789435964983252
4934.080000000478,0.008114528983250028
4934.400000000478,0.004826063183856243
4934.720000000478,0.002489300949283846
4935.040000000478,0.0011296308151704881
4935.360000000479,0.0005228607200845175
4935.680000000479,0.00044313522749866763
4936.000000000478,0.0008248363253642124
4936.320000000479,0.0017546702216448995
4936.64000000048,0.003359679064375766
4936.960000000479,0.005677575754816627
4937.280000000479,0.00856811948719299
4937.60000000048,0.01183056735700107
4937.92000000048,0.015353383553986445
4938.24000000048,0.019038867949091057
4938.56000000048,0.0224724449581312
4938.88000000048,0.02470226164756262
4939.200000000481,0.024629357772481035
4939.520000000481,0.021766674858625722
4939.84000000048,0.01682288518041238
4940.160000000481,0.011268264788321634
4940.480000000482,0.006512463588571719
4940.800000000481,0.003234495469028831
4941.120000000481,0.0013825583497383907
4941.440000000482,0.0005072327277939687
4941.760000000482,0.00015983550538232555
4942.080000000482,4.3309074991263147e-05
4942.400000000482,8.914971201273164e-06
4942.720000000482,5.492496815821793e-10
4943.040000000483,1.1334520191154034e-22
4943.360000000483,2.2031061883959786e-47
4943.680000000482,6.793608427568006e-79
4944.000000000483,1.5401175960799945e-125
4944.320000000484,1.7999725981572418e-176
4944.640000000483,3.89078868730837e-177
4944.960000000483,1.6098652630438903e-102
4945.280000000484,7.149544400317268e-55
4945.600000000484,1.8820515894470062e-23
4945.920000000484,1.5938410133988207e-07
4946.240000000484,9.296586046205027e-06
4946.560000000484,3.709069549990027e-05
4946.880000000485,0.000127033745561985
4947.200000000485,0.00037179847128106334
4947.520000000484,0.000938079220345634
4947.840000000485,0.002024643381710485
4948.1600000004855,0.0037503973128986284
4948.480000000485,0.005959227415127384
4948.800000000485,0.008123891508044547
4949.120000000486,0.00949481817208744
4949.440000000486,0.009523526987914449
4949.760000000486,0.008192753519831035
4950.080000000486,0.00604547690313562
4950.400000000486,0.0038257073831348986
4950.720000000487,0.0020783872678055227
4951.0400000004865,0.0009677065902429948
4951.360000000486,0.0003871313749982215
4951.680000000487,0.00015296602335370185
4952.0000000004875,0.00012162113213397188
4952.320000000487,0.00030005771736325105
4952.640000000487,0.0008692610997836139
4952.9600000004875,0.0022383768073903757
4953.280000000488,0.00495416158826559
4953.600000000488,0.009409651251631545
4953.920000000488,0.01536839503168639
4954.240000000488,0.02155396773476791
4954.560000000489,0.02596664917391437
4954.8800000004885,0.026867456060068125
4955.200000000488,0.02389085657613594
4955.520000000489,0.01823584031419297
4955.840000000489,0.01195875525232515
4956.160000000489,0.006735573033406682
4956.480000000489,0.0032597972668301995
4956.8000000004895,0.0013516015749624002
4957.12000000049,0.0004834374742460481
4957.44000000049,0.00014798442532911398
4957.7600000004895,3.8926424572575935e-05
4958.08000000049,5.89935232567159e-06
4958.400000000491,7.284673793029888e-14
4958.7200000004905,3.055994155449444e-29
4959.04000000049,2.428676427322966e-52
4959.360000000491,5.438172713768005e-88
4959.680000000491,8.138113208736969e-128
4960.000000000491,3.057800505528908e-159
4960.320000000491,6.017420815345737e-92
4960.640000000491,2.673571364361412e-49
4960.960000000492,8.77525447026778e-19
4961.280000000492,3.4134974455936335e-07
4961.6000000004915,1.0210830438794355e-05
4961.920000000492,4.057368898969171e-05
4962.240000000493,0.00013734521403017675
4962.560000000492,0.00039950393754106524
4962.880000000492,0.0009972641981209015
4963.200000000493,0.0021320187866911817
4963.520000000493,0.003917370237348771
4963.840000000493,0.006169248766736274
4964.160000000493,0.00833526612742252
4964.480000000493,0.00965962335409949
4964.800000000494,0.009619329916977023
4965.120000000494,0.008236889338118253
4965.4400000004935,0.006149968870576563
4965.760000000494,0.004226198165354852
4966.080000000495,0.003212552880316866
4966.400000000494,0.0035323093235688162
4966.720000000494,0.0052616375283267855
4967.040000000495,0.00801716876994997
4967.360000000495,0.010961159052555043
4967.680000000495,0.012981873311011432
4968.000000000495,0.013223120488958615
4968.320000000495,0.011553077049576753
4968.640000000496,0.008663701737556765
4968.960000000496,0.005573120365003303
4969.280000000495,0.0030763525202647675
4969.600000000496,0.0014544627150530564
4969.920000000497,0.0005917627730434085
4970.240000000496,0.00020602885740453891
4970.560000000496,6.157121871422084e-05
4970.880000000497,1.5819651677141997e-05
4971.200000000497,9.36884709477209e-07
4971.520000000497,5.375647930676822e-17
4971.840000000497,7.493734025898374e-41
4972.160000000497,1.546073852154802e-84
4972.480000000498,2.2103097281010704e-137
4972.800000000498,1.1278853194793272e-76
4973.120000000497,1.2976717459864441e-26
4973.440000000498,9.577018423275938e-08
4973.760000000499,8.845441851987077e-06
4974.080000000498,3.517865197344977e-05
4974.400000000498,0.00011938694762002032
4974.720000000499,0.0003498757007039039
4975.040000000499,0.0008759071620798012
4975.360000000499,0.001882269272728842
4975.680000000499,0.003472132632983261
4976.000000000499,0.005498798326839201
4976.3200000005,0.007491243934667209
4976.6400000005,0.008832706534214786
4976.960000000499,0.009147776757158693
4977.2800000005,0.008635415533214152
4977.600000000501,0.007996147685553822
4977.9200000005,0.00795313852234672
4978.2400000005,0.008691044236228658
4978.560000000501,0.009706846837318338
4978.880000000501,0.010151292529912292
4979.200000000501,0.009446040030275797
4979.520000000501,0.007638255885430149
4979.840000000501,0.0053261816889104505
4980.160000000502,0.003189431005382985
4980.480000000502,0.0016413173386767641
4980.800000000501,0.0007230055160951963
4981.120000000502,0.0002742203274295331
4981.440000000503,8.89416488306764e-05
4981.760000000502,2.4759365737432288e-05
4982.080000000502,5.915268558454754e-06
4982.400000000503,2.8200946216707343e-11
4982.720000000503,9.266520276762599e-34
4983.040000000503,9.65592464899844e-75
4983.360000000503,1.8652774810161073e-144
4983.680000000503,8.566609893579305e-225
4984.000000000504,0.0
4984.320000000504,0.0
4984.640000000503,0.0
4984.960000000504,0.0
4985.2800000005045,0.0
4985.600000000504,0.0
4985.920000000504,0.0
4986.240000000505,0.0
4986.560000000505,0.0
4986.880000000505,0.0
4987.200000000505,0.0
4987.520000000505,0.0
4987.840000000506,0.0
4988.1600000005055,0.0
4988.480000000505,0.0
4988.800000000506,0.0
4989.1200000005065,2.913525243574833e-275
4989.440000000506,6.291778651996283e-167
4989.760000000506,1.7975894914852884e-76
4990.0800000005065,6.2788105204125905e-28
4990.400000000507,2.6719758511414154e-07
4990.720000000507,9.451901489951373e-06
4991.040000000507,3.689922608361796e-05
4991.360000000507,0.00012380570944176274
4991.680000000508,0.0003564391106283202
4992.0000000005075,0.0008778314901930955
4992.320000000507,0.0018598311124291573
4992.640000000508,0.0033737433388593423
4992.960000000508,0.005249828455021517
4993.280000000508,0.007005164880732157
4993.600000000508,0.008020166091430666
4993.9200000005085,0.007875109104809699
4994.240000000509,0.006659558681023259
4994.560000000509,0.004911094791836824
4994.8800000005085,0.0033626245700306553
4995.200000000509,0.00264123664144436
4995.52000000051,0.003186211961497025
4995.8400000005095,0.005192145581372531
4996.160000000509,0.008542892831543686
4996.48000000051,0.012592916668377219
4996.80000000051,0.016174495402240197
4997.12000000051,0.017980868463224924
4997.44000000051,0.017302414243022732
4997.76000000051,0.014393543659244903
4998.080000000511,0.010349073903840648
4998.400000000511,0.006426627645269614
4998.7200000005105,0.0034494572564964187
4999.040000000511,0.0015964306158367404
4999.360000000512,0.0006374854972354393
4999.680000000511,0.00021973131372936714
5000.000000000511,6.491550815211553e-05
5000.320000000512,1.512166596735352e-05
5000.640000000512,1.7920044457003566e-06
5000.960000000512,5.830151617833216e-13
5001.280000000512,2.1820389687319004e-28
5001.600000000512,4.81315108379309e-57
5001.920000000513,5.317416755184559e-39
5002.240000000513,1.6852086971444987e-15
5002.560000000512,2.082848816023963e-06
5002.880000000513,1.4596737210690496e-05
5003.200000000514,5.535018821376042e-05
5003.520000000513,0.0001815693023565128
5003.840000000513,0.0005084040752027834
5004.160000000514,0.0012225674963861361
5004.480000000514,0.0025225263938782844
5004.800000000514,0.004461736957225531
5005.120000000514,0.006773717813093389
5005.440000000514,0.00882094096319255
5005.760000000515,0.009853390579086707
5006.080000000515,0.009440708703304455
5006.400000000514,0.0077627314016776
5006.720000000515,0.005473299965459156
5007.040000000516,0.0033107534926720885
5007.360000000515,0.0017180083896277496
5007.680000000515,0.0007652466364987511
5008.000000000516,0.0002915082778626145
5008.320000000516,9.577949394849252e-05
5008.640000000516,2.688540680767489e-05
5008.960000000516,6.468005844619387e-06
5009.280000000516,2.939835520489511e-09
5009.600000000517,3.002345199416754e-28
5009.920000000517,9.748108943363823e-61
5010.240000000516,5.972336297928861e-108
5010.560000000517,3.6792403320073797e-180
5010.880000000518,1.5102437337478567e-258
5011.200000000517,0.0
5011.520000000517,0.0
5011.840000000518,0.0
5012.160000000518,0.0
5012.480000000518,0.0
5012.800000000518,0.0
5013.120000000518,0.0
5013.440000000519,0.0
5013.760000000519,0.0
5014.080000000518,0.0
5014.400000000519,0.0
5014.72000000052,0.0
5015.040000000519,0.0
5015.360000000519,0.0
5015.68000000052,0.0
5016.00000000052,0.0
5016.32000000052,0.0
5016.64000000052,0.0
5016.96000000052,0.0
5017.280000000521,0.0
5017.600000000521,0.0
5017.92000000052,0.0
5018.240000000521,0.0
5018.5600000005215,0.0
5018.880000000521,0.0
5019.200000000521,0.0
5019.520000000522,0.0
5019.840000000522,0.0
5020.160000000522,0.0
5020.480000000522,0.0
5020.800000000522,0.0
5021.120000000523,0.0
5021.440000000523,0.0
5021.760000000522,0.0
5022.080000000523,0.0
5022.4000000005235,0.0
5022.720000000523,0.0
5023.040000000523,0.0
5023.3600000005235,0.0
5023.680000000524,0.0
5024.000000000524,0.0
5024.320000000524,0.0
5024.640000000524,0.0
5024.960000000525,0.0
5025.2800000005245,0.0
5025.600000000524,0.0
5025.920000000525,0.0
5026.2400000005255,0.0
5026.560000000525,0.0
5026.880000000525,0.0
5027.2000000005255,0.0
5027.520000000526,0.0
5027.840000000526,0.0
5028.1600000005255,0.0
5028.480000000526,0.0
5028.800000000527,0.0
5029.1200000005265,0.0
5029.440000000526,0.0
5029.760000000527,0.0
5030.080000000527,0.0
5030.400000000527,0.0
5030.720000000527,0.0
5031.0400000005275,0.0
5031.360000000528,0.0
5031.680000000528,0.0
5032.0000000005275,0.0
5032.320000000528,0.0
5032.640000000529,0.0
5032.960000000528,0.0
5033.280000000528,0.0
5033.600000000529,0.0
5033.920000000529,0.0
5034.240000000529,0.0
5034.560000000529,0.0
5034.880000000529,0.0
5035.20000000053,0.0
5035.52000000053,0.0
5035.8400000005295,0.0
5036.16000000053,0.0
5036.480000000531,0.0
5036.80000000053,0.0
5037.12000000053,0.0
5037.440000000531,0.0
5037.760000000531,0.0
5038.080000000531,0.0
5038.400000000531,0.0
5038.720000000531,0.0
5039.040000000532,0.0
5039.360000000532,0.0
5039.680000000531,0.0
5040.000000000532,0.0
5040.320000000533,0.0
5040.640000000532,0.0
5040.960000000532,0.0
5041.280000000533,0.0
5041.600000000533,0.0
5041.920000000533,0.0
5042.240000000533,0.0
5042.560000000533,0.0
5042.880000000534,0.0
5043.200000000534,0.0
5043.520000000533,0.0
5043.840000000534,0.0
5044.160000000535,0.0
5044.480000000534,0.0
5044.800000000534,0.0
5045.120000000535,0.0
5045.440000000535,0.0
5045.760000000535,0.0
5046.080000000535,0.0
5046.400000000535,0.0
5046.720000000536,0.0
5047.040000000536,0.0
5047.360000000535,0.0
5047.680000000536,0.0
5048.000000000537,0.0
5048.320000000536,0.0
5048.640000000536,0.0
5048.960000000537,0.0
5049.280000000537,0.0
5049.600000000537,0.0
5049.920000000537,0.0
5050.240000000537,0.0
5050.560000000538,0.0
5050.880000000538,0.0
5051.200000000537,0.0
5051.520000000538,0.0
5051.840000000539,0.0
5052.160000000538,0.0
5052.480000000538,0.0
5052.800000000539,0.0
5053.120000000539,0.0
5053.440000000539,0.0
5053.760000000539,0.0
5054.080000000539,0.0
5054.40000000054,0.0
5054.72000000054,0.0
5055.040000000539,0.0
5055.36000000054,0.0
5055.6800000005405,0.0
5056.00000000054,0.0
5056.32000000054,0.0
5056.640000000541,0.0
5056.960000000541,0.0
5057.280000000541,0.0
5057.600000000541,0.0
5057.920000000541,0.0
5058.240000000542,0.0
5058.560000000542,0.0
5058.880000000541,0.0
5059.200000000542,0.0
5059.5200000005425,0.0
5059.840000000542,0.0
5060.160000000542,0.0
5060.4800000005425,0.0
5060.800000000543,0.0
5061.120000000543,0.0
5061.440000000543,0.0
5061.760000000543,0.0
5062.080000000544,0.0
5062.4000000005435,0.0
5062.720000000543,0.0
5063.040000000544,0.0
5063.3600000005445,0.0
5063.680000000544,0.0
5064.000000000544,0.0
5064.3200000005445,0.0
5064.640000000545,0.0
5064.960000000545,0.0
5065.2800000005445,0.0
5065.600000000545,0.0
5065.920000000546,0.0
5066.2400000005455,0.0
5066.560000000545,0.0
5066.880000000546,0.0
5067.200000000546,0.0
5067.520000000546,0.0
5067.840000000546,0.0
5068.1600000005465,0.0
5068.480000000547,0.0
5068.800000000547,0.0
5069.1200000005465,0.0
5069.440000000547,0.0
5069.760000000548,0.0
5070.080000000547,0.0
5070.400000000547,0.0
5070.720000000548,0.0
5071.040000000548,0.0
5071.360000000548,0.0
5071.680000000548,0.0
5072.000000000548,0.0
5072.320000000549,0.0
5072.640000000549,0.0
5072.9600000005485,0.0
5073.280000000549,0.0
5073.60000000055,0.0
5073.920000000549,0.0
5074.240000000549,0.0
5074.56000000055,0.0
5074.88000000055,0.0
5075.20000000055,0.0
5075.52000000055,8.94599853235786e-220
5075.84000000055,4.0002842883240605e-141
5076.160000000551,5.818287026413491e-73
5076.480000000551,5.9558192491627466e-33
5076.80000000055,4.139628614828123e-11
5077.120000000551,4.951476481740714e-06
5077.440000000552,2.0676826910807938e-05
5077.760000000551,7.4128146251152e-05
5078.080000000551,0.00022809414476675013
5078.400000000552,0.0006002092788205027
5078.720000000552,0.001359863439855145
5079.040000000552,0.002637306981138338
5079.360000000552,0.00438874333735548
5079.680000000552,0.006263977894123106
5080.000000000553,0.007671641100111249
5080.320000000553,0.008052866699339488
5080.640000000552,0.0072545403305572355
5080.960000000553,0.0056048618718427924
5081.280000000554,0.003714491957945128
5081.600000000553,0.002110092936211706
5081.920000000553,0.0010297486574133137
5082.240000000554,0.0004304306771184764
5082.560000000554,0.00015437801552947865
5082.880000000554,4.7565970380254e-05
5083.200000000554,1.248943041112316e-05
5083.520000000554,2.0719187931678263e-06
5083.840000000555,1.3652520837864411e-15
5084.160000000555,3.006673292178221e-47
5084.480000000554,1.3171113552241337e-94
5084.800000000555,2.3784091350936024e-166
5085.120000000556,7.5617759052540495e-258
5085.440000000555,0.0
5085.760000000555,0.0
5086.080000000556,0.0
5086.400000000556,0.0
5086.720000000556,0.0
5087.040000000556,0.0
5087.360000000556,0.0
5087.680000000557,1.0572580995891894e-267
5088.000000000557,9.94441636765692e-173
5088.320000000556,1.705221770099272e-89
5088.640000000557,1.414644078909224e-40
5088.960000000558,2.3201719203375874e-11
5089.280000000557,4.42877065012802e-06
5089.600000000557,1.858627009016963e-05
5089.920000000558,6.739307742050895e-05
5090.240000000558,0.00020833590461498928
5090.560000000558,0.0005531503597348028
5090.880000000558,0.0012600163043468707
5091.200000000558,0.002458827062350942
5091.520000000559,0.004120207175347403
5091.840000000559,0.005918797595988956
5092.160000000558,0.00729246366072208
5092.480000000559,0.00770503131499999
5092.8000000005595,0.006985958345985349
5093.120000000559,0.005428810937376325
5093.440000000559,0.00361941824739298
5093.76000000056,0.0020695711575144417
5094.08000000056,0.00101539849573813
5094.40000000056,0.0004262714037753047
5094.72000000056,0.00015414766108958237
5095.04000000056,4.764879563671811e-05
5095.360000000561,1.2641239676349027e-05
5095.6800000005605,2.330086910842646e-06
5096.00000000056,2.33460390923112e-18
5096.320000000561,1.389577025732464e-51
5096.6400000005615,2.3438470180047423e-106
5096.960000000561,5.194201418723966e-196
5097.280000000561,9.659246771580637e-297
5097.6000000005615,0.0
5097.920000000562,0.0
5098.240000000562,0.0
5098.560000000562,0.0
5098.880000000562,0.0
5099.200000000563,0.0
5099.5200000005625,0.0
5099.840000000562,0.0
5100.160000000563,0.0
5100.480000000563,0.0
5100.800000000563,0.0
5101.120000000563,0.0
5101.4400000005635,0.0
5101.760000000564,0.0
5102.080000000564,0.0
5102.4000000005635,0.0
5102.720000000564,0.0
5103.040000000565,0.0
5103.3600000005645,0.0
5103.680000000564,0.0
5104.000000000565,0.0
5104.320000000565,0.0
5104.640000000565,0.0
5104.960000000565,0.0
5105.280000000565,0.0
5105.600000000566,0.0
5105.920000000566,0.0
5106.2400000005655,0.0
5106.560000000566,0.0
5106.880000000567,0.0
5107.200000000566,0.0
5107.520000000566,0.0
5107.840000000567,0.0
5108.160000000567,0.0
5108.480000000567,0.0
5108.800000000567,0.0
5109.120000000567,0.0
5109.440000000568,0.0
5109.760000000568,0.0
5110.080000000567,0.0
5110.400000000568,0.0
5110.720000000569,0.0
5111.040000000568,0.0
5111.360000000568,0.0
5111.680000000569,0.0
5112.000000000569,0.0
5112.320000000569,0.0
5112.640000000569,0.0
5112.960000000569,0.0
5113.28000000057,0.0
5113.60000000057,0.0
5113.920000000569,0.0
5114.24000000057,0.0
5114.560000000571,0.0
5114.88000000057,0.0
5115.20000000057,0.0
