lambda_vac(A),Flux(10^-16^erg/s/cm2/{AA})
5054.400000003836,0.0
5054.450000003836,0.0
5054.500000003836,0.0
5054.550000003836,0.0
5054.600000003837,0.0
5054.650000003837,0.0
5054.700000003837,0.0
5054.750000003837,0.0
5054.800000003837,0.0
5054.8500000038375,0.0
5054.900000003838,0.0
5054.950000003838,0.0
5055.000000003838,0.0
5055.050000003838,0.0
5055.100000003838,0.0
5055.150000003839,0.0
5055.200000003839,0.0
5055.250000003839,0.0
5055.300000003839,0.0
5055.350000003839,0.0
5055.4000000038395,0.0
5055.45000000384,0.0
5055.50000000384,0.0
5055.55000000384,0.0
5055.60000000384,0.0
5055.65000000384,0.0
5055.700000003841,0.0
5055.750000003841,0.0
5055.800000003841,0.0
5055.850000003841,0.0
5055.900000003841,0.0
5055.9500000038415,0.0
5056.000000003842,0.0
5056.050000003842,0.0
5056.100000003842,0.0
5056.150000003842,0.0
5056.200000003842,0.0
5056.250000003843,0.0
5056.300000003843,0.0
5056.350000003843,0.0
5056.400000003843,0.0
5056.450000003843,0.0
5056.5000000038435,0.0
5056.550000003844,0.0
5056.600000003844,0.0
5056.650000003844,0.0
5056.700000003844,0.0
5056.750000003844,0.0
5056.800000003845,0.0
5056.850000003845,0.0
5056.900000003845,0.0
5056.950000003845,0.0
5057.000000003845,0.0
5057.0500000038455,0.0
5057.100000003846,0.0
5057.150000003846,0.0
5057.200000003846,0.0
5057.250000003846,0.0
5057.300000003846,0.0
5057.350000003847,0.0
5057.400000003847,0.0
5057.450000003847,0.0
5057.500000003847,0.0
5057.550000003847,0.0
5057.6000000038475,0.0
5057.650000003848,0.0
5057.700000003848,0.0
5057.750000003848,0.0
5057.800000003848,0.0
5057.850000003848,0.0
5057.900000003849,0.0
5057.950000003849,0.0
5058.000000003849,0.0
5058.050000003849,0.0
5058.100000003849,0.0
5058.1500000038495,0.0
5058.20000000385,0.0
5058.25000000385,0.0
5058.30000000385,0.0
5058.35000000385,0.0
5058.40000000385,0.0
5058.450000003851,0.0
5058.500000003851,0.0
5058.550000003851,0.0
5058.600000003851,0.0
5058.650000003851,0.0
5058.7000000038515,0.0
5058.750000003852,0.0
5058.800000003852,0.0
5058.850000003852,0.0
5058.900000003852,0.0
5058.950000003852,0.0
5059.000000003853,0.0
5059.050000003853,0.0
5059.100000003853,0.0
5059.150000003853,0.0
5059.200000003853,0.0
5059.2500000038535,0.0
5059.300000003854,0.0
5059.350000003854,0.0
5059.400000003854,0.0
5059.450000003854,0.0
5059.500000003854,0.0
5059.550000003855,0.0
5059.600000003855,0.0
5059.650000003855,0.0
5059.700000003855,0.0
5059.750000003855,0.0
5059.8000000038555,0.0
5059.850000003856,0.0
5059.900000003856,0.0
5059.950000003856,0.0
5060.000000003856,0.0
5060.050000003856,0.0
5060.100000003857,0.0
5060.150000003857,0.0
5060.200000003857,0.0
5060.250000003857,0.0
5060.300000003857,0.0
5060.3500000038575,0.0
5060.400000003858,0.0
5060.450000003858,0.0
5060.500000003858,0.0
5060.550000003858,0.0
5060.600000003858,0.0
5060.650000003859,0.0
5060.700000003859,0.0
5060.750000003859,0.0
5060.800000003859,0.0
5060.850000003859,0.0
5060.9000000038595,0.0
5060.95000000386,0.0
5061.00000000386,0.0
5061.05000000386,0.0
5061.10000000386,0.0
5061.15000000386,0.0
5061.200000003861,0.0
5061.250000003861,0.0
5061.300000003861,0.0
5061.350000003861,0.0
5061.400000003861,0.0
5061.4500000038615,0.0
5061.500000003862,0.0
5061.550000003862,0.0
5061.600000003862,0.0
5061.650000003862,0.0
5061.700000003862,0.0
5061.750000003863,0.0
5061.800000003863,0.0
5061.850000003863,0.0
5061.900000003863,0.0
5061.950000003863,0.0
5062.0000000038635,0.0
5062.050000003864,0.0
5062.100000003864,0.0
5062.150000003864,0.0
5062.200000003864,0.0
5062.250000003864,0.0
5062.300000003865,0.0
5062.350000003865,0.0
5062.400000003865,0.0
5062.450000003865,0.0
5062.500000003865,0.0
5062.5500000038655,0.0
5062.600000003866,0.0
5062.650000003866,0.0
5062.700000003866,0.0
5062.750000003866,0.0
5062.800000003866,0.0
5062.850000003867,0.0
5062.900000003867,0.0
5062.950000003867,0.0
5063.000000003867,0.0
5063.050000003867,0.0
5063.1000000038675,0.0
5063.150000003868,0.0
5063.200000003868,0.0
5063.250000003868,0.0
5063.300000003868,0.0
5063.350000003868,0.0
5063.400000003869,0.0
5063.450000003869,0.0
5063.500000003869,0.0
5063.550000003869,0.0
5063.600000003869,0.0
5063.6500000038695,0.0
5063.70000000387,0.0
5063.75000000387,0.0
5063.80000000387,0.0
5063.85000000387,0.0
5063.90000000387,0.0
5063.950000003871,0.0
5064.000000003871,0.0
5064.050000003871,0.0
5064.100000003871,0.0
5064.150000003871,0.0
5064.2000000038715,0.0
5064.250000003872,0.0
5064.300000003872,0.0
5064.350000003872,0.0
5064.400000003872,0.0
5064.450000003872,0.0
5064.500000003873,0.0
5064.550000003873,0.0
5064.600000003873,0.0
5064.650000003873,0.0
5064.700000003873,0.0
5064.7500000038735,0.0
5064.800000003874,0.0
5064.850000003874,0.0
5064.900000003874,0.0
5064.950000003874,0.0
5065.000000003874,0.0
5065.050000003875,0.0
5065.100000003875,0.0
5065.150000003875,0.0
5065.200000003875,0.0
5065.250000003875,0.0
5065.3000000038755,0.0
5065.350000003876,0.0
5065.400000003876,0.0
5065.450000003876,0.0
5065.500000003876,0.0
5065.550000003876,0.0
5065.600000003877,0.0
5065.650000003877,0.0
5065.700000003877,0.0
5065.750000003877,0.0
5065.800000003877,0.0
5065.8500000038775,0.0
5065.900000003878,0.0
5065.950000003878,0.0
5066.000000003878,0.0
5066.050000003878,0.0
5066.100000003878,0.0
5066.150000003879,0.0
5066.200000003879,0.0
5066.250000003879,0.0
5066.300000003879,0.0
5066.350000003879,0.0
5066.4000000038795,0.0
5066.45000000388,0.0
5066.50000000388,0.0
5066.55000000388,0.0
5066.60000000388,0.0
5066.65000000388,0.0
5066.700000003881,0.0
5066.750000003881,0.0
5066.800000003881,0.0
5066.850000003881,0.0
5066.900000003881,0.0
5066.9500000038815,0.0
5067.000000003882,0.0
5067.050000003882,0.0
5067.100000003882,0.0
5067.150000003882,0.0
5067.200000003882,0.0
5067.250000003883,0.0
5067.300000003883,0.0
5067.350000003883,0.0
5067.400000003883,0.0
5067.450000003883,0.0
5067.5000000038835,0.0
5067.550000003884,0.0
5067.600000003884,0.0
5067.650000003884,0.0
5067.700000003884,0.0
5067.750000003884,0.0
5067.800000003885,0.0
5067.850000003885,0.0
5067.900000003885,0.0
5067.950000003885,0.0
5068.000000003885,0.0
5068.0500000038855,0.0
5068.100000003886,0.0
5068.150000003886,0.0
5068.200000003886,0.0
5068.250000003886,0.0
5068.300000003886,0.0
5068.350000003887,0.0
5068.400000003887,0.0
5068.450000003887,0.0
5068.500000003887,0.0
5068.550000003887,0.0
5068.6000000038875,0.0
5068.650000003888,0.0
5068.700000003888,0.0
5068.750000003888,0.0
5068.800000003888,0.0
5068.850000003888,0.0
5068.900000003889,0.0
5068.950000003889,0.0
5069.000000003889,0.0
5069.050000003889,0.0
5069.100000003889,0.0
5069.1500000038895,0.0
5069.20000000389,0.0
5069.25000000389,0.0
5069.30000000389,0.0
5069.35000000389,0.0
5069.40000000389,0.0
5069.450000003891,0.0
5069.500000003891,0.0
5069.550000003891,0.0
5069.600000003891,0.0
5069.650000003891,0.0
5069.700000003892,0.0
5069.750000003892,0.0
5069.800000003892,0.0
5069.850000003892,0.0
5069.900000003892,0.0
5069.9500000038925,0.0
5070.000000003893,0.0
5070.050000003893,0.0
5070.100000003893,0.0
5070.150000003893,0.0
5070.200000003893,0.0
5070.250000003894,0.0
5070.300000003894,0.0
5070.350000003894,0.0
5070.400000003894,0.0
5070.450000003894,0.0
5070.5000000038945,0.0
5070.550000003895,0.0
5070.600000003895,0.0
5070.650000003895,0.0
5070.700000003895,0.0
5070.750000003895,0.0
5070.800000003896,0.0
5070.850000003896,0.0
5070.900000003896,0.0
5070.950000003896,0.0
5071.000000003896,0.0
5071.0500000038965,0.0
5071.100000003897,0.0
5071.150000003897,0.0
5071.200000003897,0.0
5071.250000003897,0.0
5071.300000003897,0.0
5071.350000003898,0.0
5071.400000003898,0.0
5071.450000003898,0.0
5071.500000003898,0.0
5071.550000003898,0.0
5071.6000000038985,0.0
5071.650000003899,0.0
5071.700000003899,0.0
5071.750000003899,0.0
5071.800000003899,0.0
5071.850000003899,0.0
5071.9000000039,0.0
5071.9500000039,0.0
5072.0000000039,0.0
5072.0500000039,0.0
5072.1000000039,0.0
5072.1500000039005,0.0
5072.200000003901,0.0
5072.250000003901,0.0
5072.300000003901,0.0
5072.350000003901,0.0
5072.400000003901,0.0
5072.450000003902,0.0
5072.500000003902,0.0
5072.550000003902,0.0
5072.600000003902,0.0
5072.650000003902,0.0
5072.7000000039025,0.0
5072.750000003903,0.0
5072.800000003903,0.0
5072.850000003903,0.0
5072.900000003903,0.0
5072.950000003903,0.0
5073.000000003904,0.0
5073.050000003904,0.0
5073.100000003904,0.0
5073.150000003904,0.0
5073.200000003904,0.0
5073.2500000039045,0.0
5073.300000003905,0.0
5073.350000003905,0.0
5073.400000003905,0.0
5073.450000003905,0.0
5073.500000003905,0.0
5073.550000003906,0.0
5073.600000003906,0.0
5073.650000003906,0.0
5073.700000003906,0.0
5073.750000003906,0.0
5073.8000000039065,0.0
5073.850000003907,0.0
5073.900000003907,0.0
5073.950000003907,0.0
5074.000000003907,0.0
5074.050000003907,0.0
5074.100000003908,0.0
5074.150000003908,0.0
5074.200000003908,0.0
5074.250000003908,0.0
5074.300000003908,0.0
5074.3500000039085,0.0
5074.400000003909,0.0
5074.450000003909,0.0
5074.500000003909,0.0
5074.550000003909,0.0
5074.600000003909,0.0
5074.65000000391,0.0
5074.70000000391,0.0
5074.75000000391,0.0
5074.80000000391,0.0
5074.85000000391,0.0
5074.9000000039105,0.0
5074.950000003911,0.0
5075.000000003911,0.0
5075.050000003911,0.0
5075.100000003911,0.0
5075.150000003911,0.0
5075.200000003912,0.0
5075.250000003912,0.0
5075.300000003912,0.0
5075.350000003912,0.0
5075.400000003912,0.0
5075.4500000039125,0.0
5075.500000003913,0.0
5075.550000003913,0.0
5075.600000003913,0.0
5075.650000003913,0.0
5075.700000003913,0.0
5075.750000003914,0.0
5075.800000003914,0.0
5075.850000003914,0.0
5075.900000003914,0.0
5075.950000003914,0.0
5076.0000000039145,0.0
5076.050000003915,0.0
5076.100000003915,0.0
5076.150000003915,0.0
5076.200000003915,0.0
5076.250000003915,0.0
5076.300000003916,0.0
5076.350000003916,0.0
5076.400000003916,0.0
5076.450000003916,0.0
5076.500000003916,0.0
5076.5500000039165,0.0
5076.600000003917,0.0
5076.650000003917,0.0
5076.700000003917,0.0
5076.750000003917,0.0
5076.800000003917,0.0
5076.850000003918,0.0
5076.900000003918,0.0
5076.950000003918,0.0
5077.000000003918,0.0
5077.050000003918,0.0
5077.1000000039185,0.0
5077.150000003919,0.0
5077.200000003919,0.0
5077.250000003919,0.0
5077.300000003919,0.0
5077.350000003919,0.0
5077.40000000392,0.0
5077.45000000392,0.0
5077.50000000392,0.0
5077.55000000392,0.0
5077.60000000392,0.0
5077.6500000039205,0.0
5077.700000003921,0.0
5077.750000003921,0.0
5077.800000003921,0.0
5077.850000003921,0.0
5077.900000003921,0.0
5077.950000003922,0.0
5078.000000003922,0.0
5078.050000003922,0.0
5078.100000003922,0.0
5078.150000003922,0.0
5078.2000000039225,0.0
5078.250000003923,0.0
5078.300000003923,0.0
5078.350000003923,0.0
5078.400000003923,0.0
5078.450000003923,0.0
5078.500000003924,1.4025587596708e-310
5078.550000003924,2.723662021841285e-293
5078.600000003924,1.681663403908984e-276
5078.650000003924,3.301251709989278e-260
5078.700000003924,2.0604966508470537e-244
5078.7500000039245,4.089016797166169e-229
5078.800000003925,2.5799992758362262e-214
5078.850000003925,5.1757582302220017e-200
5078.900000003925,3.3012779151594644e-186
5078.950000003925,6.694896996085367e-173
5079.000000003925,4.316775075713827e-160
5079.050000003926,8.84970204950859e-148
5079.100000003926,5.768349761124791e-136
5079.150000003926,1.1954412296416053e-124
5079.200000003926,7.87695895426809e-114
5079.250000003926,1.650223025589011e-103
5079.3000000039265,1.0992093414201107e-93
5079.350000003927,2.3279405554919984e-84
5079.400000003927,1.5675343625994724e-75
5079.450000003927,3.355953707427548e-67
5079.500000003927,2.2843811130581944e-59
5079.550000003927,4.9439590854825945e-52
5079.600000003928,3.4020044947676333e-45
5079.650000003928,7.443010059703477e-39
5079.700000003928,5.1774514690283855e-33
5079.750000003928,1.1450835488562726e-27
5079.800000003928,8.052153062459513e-23
5079.8500000039285,1.800282152531288e-18
5079.900000003929,1.2797432223979435e-14
5079.950000003929,2.8924030323060227e-11
5080.000000003929,2.0784926160751934e-08
5080.050000003929,4.74888739401137e-06
5080.100000003929,0.0003449760659121093
5080.15000000393,0.007967824626146506
5080.20000000393,0.05851191011183017
5080.25000000393,0.13661629175679038
5080.30000000393,0.10141785427263725
5080.35000000393,0.02393756940878818
5080.4000000039305,0.0017963848808790713
5080.450000003931,4.2862000761226684e-05
5080.500000003931,3.2516155814513467e-07
5080.550000003931,7.842953861471244e-10
5080.600000003931,6.014698083233076e-13
5080.650000003931,1.466566336582749e-16
5080.700000003932,1.136955062354782e-20
5080.750000003932,2.8024546617494677e-25
5080.800000003932,2.1962794534179964e-30
5080.850000003932,5.472557204629806e-36
5080.900000003932,4.335575256269202e-42
5080.9500000039325,1.0920860409671186e-48
5081.000000003933,8.746225911174306e-56
5081.050000003933,2.2270923874417713e-63
5081.100000003933,1.8030571147807471e-71
5081.150000003933,4.6412444432023e-80
5081.200000003933,3.7985085514951325e-89
5081.250000003934,9.884290081976525e-99
5081.300000003934,8.177707344052391e-109
5081.350000003934,2.1511532654315156e-119
5081.400000003934,1.7991395543787989e-130
5081.450000003934,4.784230078294648e-142
5081.5000000039345,4.0449482562550874e-154
5081.550000003935,1.0873455752545677e-166
5081.600000003935,9.293427612190176e-180
5081.650000003935,2.525445247673878e-193
5081.700000003935,2.1819947534374313e-207
5081.750000003935,5.994088551095223e-222
5081.800000003936,5.235357159589162e-237
5081.850000003936,1.4538619922402213e-252
5081.900000003936,1.2836710863006874e-268
5081.950000003936,3.603612154596819e-285
5082.000000003936,3.216444298711756e-302
5082.0500000039365,9.128e-320
5082.100000003937,0.0
5082.150000003937,0.0
5082.200000003937,0.0
5082.250000003937,0.0
5082.300000003937,0.0
5082.350000003938,0.0
5082.400000003938,0.0
5082.450000003938,0.0
5082.500000003938,0.0
5082.550000003938,0.0
5082.6000000039385,0.0
5082.650000003939,0.0
5082.700000003939,0.0
5082.750000003939,0.0
5082.800000003939,0.0
5082.850000003939,0.0
5082.90000000394,0.0
5082.95000000394,0.0
5083.00000000394,0.0
5083.05000000394,0.0
5083.10000000394,0.0
5083.1500000039405,0.0
5083.200000003941,0.0
5083.250000003941,0.0
5083.300000003941,0.0
5083.350000003941,0.0
5083.400000003941,0.0
5083.450000003942,0.0
5083.500000003942,0.0
5083.550000003942,0.0
5083.600000003942,0.0
5083.650000003942,0.0
5083.7000000039425,0.0
5083.750000003943,0.0
5083.800000003943,0.0
5083.850000003943,0.0
5083.900000003943,0.0
5083.950000003943,0.0
5084.000000003944,0.0
5084.050000003944,0.0
5084.100000003944,0.0
5084.150000003944,0.0
5084.200000003944,0.0
5084.2500000039445,0.0
5084.300000003945,0.0
5084.350000003945,0.0
5084.400000003945,0.0
5084.450000003945,0.0
5084.500000003945,0.0
5084.550000003946,0.0
5084.600000003946,0.0
5084.650000003946,0.0
5084.700000003946,0.0
5084.750000003946,0.0
5084.8000000039465,0.0
5084.850000003947,0.0
5084.900000003947,0.0
5084.950000003947,0.0
5085.000000003947,0.0
5085.050000003947,0.0
5085.100000003948,0.0
5085.150000003948,0.0
5085.200000003948,0.0
5085.250000003948,0.0
5085.300000003948,0.0
5085.3500000039485,0.0
5085.400000003949,0.0
5085.450000003949,0.0
5085.500000003949,0.0
5085.550000003949,0.0
5085.600000003949,0.0
5085.65000000395,0.0
5085.70000000395,0.0
5085.75000000395,0.0
5085.80000000395,0.0
5085.85000000395,0.0
5085.9000000039505,0.0
5085.950000003951,0.0
5086.000000003951,0.0
5086.050000003951,0.0
5086.100000003951,0.0
5086.150000003951,0.0
5086.200000003952,0.0
5086.250000003952,0.0
5086.300000003952,0.0
5086.350000003952,0.0
5086.400000003952,0.0
5086.4500000039525,0.0
5086.500000003953,0.0
5086.550000003953,0.0
5086.600000003953,0.0
5086.650000003953,0.0
5086.700000003953,0.0
5086.750000003954,0.0
5086.800000003954,0.0
5086.850000003954,0.0
5086.900000003954,0.0
5086.950000003954,0.0
5087.0000000039545,0.0
5087.050000003955,0.0
5087.100000003955,0.0
5087.150000003955,0.0
5087.200000003955,0.0
5087.250000003955,0.0
5087.300000003956,0.0
5087.350000003956,0.0
5087.400000003956,0.0
5087.450000003956,0.0
5087.500000003956,0.0
5087.5500000039565,0.0
5087.600000003957,0.0
5087.650000003957,0.0
5087.700000003957,0.0
5087.750000003957,0.0
5087.800000003957,0.0
5087.850000003958,0.0
5087.900000003958,0.0
5087.950000003958,0.0
5088.000000003958,0.0
5088.050000003958,0.0
5088.1000000039585,0.0
5088.150000003959,0.0
5088.200000003959,0.0
5088.250000003959,0.0
5088.300000003959,0.0
5088.350000003959,0.0
5088.40000000396,0.0
5088.45000000396,0.0
5088.50000000396,0.0
5088.55000000396,0.0
5088.60000000396,0.0
5088.6500000039605,0.0
5088.700000003961,0.0
5088.750000003961,0.0
5088.800000003961,0.0
5088.850000003961,0.0
5088.900000003961,0.0
5088.950000003962,0.0
5089.000000003962,0.0
5089.050000003962,0.0
5089.100000003962,0.0
5089.150000003962,0.0
5089.2000000039625,0.0
5089.250000003963,0.0
5089.300000003963,0.0
5089.350000003963,0.0
5089.400000003963,0.0
5089.450000003963,0.0
5089.500000003964,0.0
5089.550000003964,0.0
5089.600000003964,0.0
5089.650000003964,0.0
5089.700000003964,0.0
5089.7500000039645,0.0
5089.800000003965,0.0
5089.850000003965,0.0
5089.900000003965,0.0
5089.950000003965,0.0
5090.000000003965,0.0
5090.050000003966,0.0
5090.100000003966,0.0
5090.150000003966,0.0
5090.200000003966,0.0
5090.250000003966,0.0
5090.3000000039665,0.0
5090.350000003967,0.0
5090.400000003967,0.0
5090.450000003967,0.0
5090.500000003967,0.0
5090.550000003967,0.0
5090.600000003968,0.0
5090.650000003968,0.0
5090.700000003968,0.0
5090.750000003968,0.0
5090.800000003968,8.863893e-318
5090.8500000039685,9.830322190026857e-299
5090.900000003969,2.7928850272384584e-280
5090.950000003969,2.0327337575812604e-262
5091.000000003969,3.7900948396257445e-245
5091.050000003969,1.8103468534825206e-228
5091.100000003969,2.2152137665573194e-212
5091.15000000397,6.944030632639678e-197
5091.20000000397,5.576346481571489e-182
5091.25000000397,1.1471758849815637e-167
5091.30000000397,6.045780893142695e-154
5091.35000000397,8.162382350689521e-141
5091.4000000039705,2.8230827059000697e-128
5091.450000003971,2.501338136881953e-116
5091.500000003971,5.6775810660349445e-105
5091.550000003971,3.3013868667392145e-94
5091.600000003971,4.917808698567011e-84
5091.650000003971,1.8766746103262318e-74
5091.700000003972,1.8346298790284044e-65
5091.750000003972,4.5946251143058615e-57
5091.800000003972,2.9477716528043683e-49
5091.850000003972,4.844843248544715e-42
5091.900000003972,2.0398947424711172e-35
5091.9500000039725,2.2002798577358066e-29
5092.000000003973,6.079813027770677e-24
5092.050000003973,4.303726460732362e-19
5092.100000003973,7.804430781913445e-15
5092.150000003973,3.625600450505125e-11
5092.200000003973,4.314801164291524e-08
5092.250000003974,1.3154785425684928e-05
5092.300000003974,0.0010274220588950122
5092.350000003974,0.02055682976167832
5092.400000003974,0.1053672217402078
5092.450000003974,0.13835569960911923
5092.5000000039745,0.04654046484022017
5092.550000003975,0.004010573821466395
5092.600000003975,8.85369279644671e-05
5092.650000003975,5.007079870910894e-07
5092.700000003975,7.254153240009955e-10
5092.750000003975,2.692347219709023e-13
5092.800000003976,2.559867855045883e-17
5092.850000003976,6.235139315984993e-22
5092.900000003976,3.890602957788268e-27
5092.950000003976,6.219132357732726e-33
5093.000000003976,2.5467412514368043e-39
5093.0500000039765,2.67166488472042e-46
5093.100000003977,7.179947650755195e-54
5093.150000003977,4.943137708418255e-62
5093.200000003977,8.718188947986862e-71
5093.250000003977,3.939054422069448e-80
5093.300000003977,4.5593173384364515e-90
5093.350000003978,1.3519162779217174e-100
5093.400000003978,1.0269325261758566e-111
5093.450000003978,1.9983711808115322e-123
5093.500000003978,9.962137748659348e-136
5093.550000003978,1.2722459094958581e-148
5093.6000000039785,4.1622841002963286e-162
5093.650000003979,3.4884661482806494e-176
5093.700000003979,7.489959029199416e-191
5093.750000003979,4.1197086872100363e-206
5093.800000003979,5.80491291212548e-222
5093.850000003979,2.0954005141145304e-238
5093.90000000398,1.9376731428050525e-255
5093.95000000398,4.590247782776773e-273
5094.00000000398,2.7856969929230495e-291
5094.05000000398,4.330856135875e-310
5094.10000000398,0.0
5094.1500000039805,0.0
5094.200000003981,0.0
5094.250000003981,0.0
5094.300000003981,0.0
5094.350000003981,0.0
5094.400000003981,0.0
5094.450000003982,0.0
5094.500000003982,0.0
5094.550000003982,0.0
5094.600000003982,0.0
5094.650000003982,0.0
5094.7000000039825,0.0
5094.750000003983,0.0
5094.800000003983,0.0
5094.850000003983,0.0
5094.900000003983,0.0
5094.950000003983,0.0
5095.000000003984,0.0
5095.050000003984,0.0
5095.100000003984,0.0
5095.150000003984,0.0
5095.200000003984,0.0
5095.2500000039845,0.0
5095.300000003985,0.0
5095.350000003985,0.0
5095.400000003985,0.0
5095.450000003985,0.0
5095.500000003985,0.0
5095.550000003986,0.0
5095.600000003986,0.0
5095.650000003986,0.0
5095.700000003986,0.0
5095.750000003986,0.0
5095.8000000039865,0.0
5095.850000003987,0.0
5095.900000003987,0.0
5095.950000003987,0.0
5096.000000003987,0.0
5096.050000003987,0.0
5096.100000003988,0.0
5096.150000003988,0.0
5096.200000003988,0.0
5096.250000003988,0.0
5096.300000003988,0.0
5096.3500000039885,0.0
5096.400000003989,0.0
5096.450000003989,0.0
5096.500000003989,0.0
5096.550000003989,0.0
5096.600000003989,0.0
5096.65000000399,0.0
5096.70000000399,0.0
5096.75000000399,0.0
5096.80000000399,0.0
5096.85000000399,0.0
5096.9000000039905,0.0
5096.950000003991,0.0
5097.000000003991,0.0
5097.050000003991,0.0
5097.100000003991,0.0
5097.150000003991,0.0
5097.200000003992,0.0
5097.250000003992,0.0
5097.300000003992,0.0
5097.350000003992,0.0
5097.400000003992,0.0
5097.4500000039925,0.0
5097.500000003993,0.0
5097.550000003993,0.0
5097.600000003993,0.0
5097.650000003993,0.0
5097.700000003993,0.0
5097.750000003994,0.0
5097.800000003994,0.0
5097.850000003994,0.0
5097.900000003994,0.0
5097.950000003994,0.0
5098.0000000039945,0.0
5098.050000003995,0.0
5098.100000003995,0.0
5098.150000003995,0.0
5098.200000003995,0.0
5098.250000003995,0.0
5098.300000003996,0.0
5098.350000003996,0.0
5098.400000003996,0.0
5098.450000003996,0.0
5098.500000003996,0.0
5098.5500000039965,0.0
5098.600000003997,0.0
5098.650000003997,0.0
5098.700000003997,0.0
5098.750000003997,0.0
5098.800000003997,0.0
5098.850000003998,0.0
5098.900000003998,0.0
5098.950000003998,0.0
5099.000000003998,0.0
5099.050000003998,0.0
5099.1000000039985,0.0
5099.150000003999,0.0
5099.200000003999,0.0
5099.250000003999,0.0
5099.300000003999,0.0
5099.350000003999,0.0
5099.400000004,0.0
5099.450000004,0.0
5099.500000004,0.0
5099.550000004,0.0
5099.600000004,0.0
5099.6500000040005,0.0
5099.700000004001,0.0
5099.750000004001,0.0
5099.800000004001,0.0
5099.850000004001,0.0
5099.900000004001,0.0
5099.950000004002,0.0
5100.000000004002,0.0
5100.050000004002,0.0
5100.100000004002,0.0
5100.150000004002,0.0
5100.2000000040025,0.0
5100.250000004003,0.0
5100.300000004003,0.0
5100.350000004003,0.0
5100.400000004003,0.0
5100.450000004003,0.0
5100.500000004004,0.0
5100.550000004004,0.0
5100.600000004004,0.0
5100.650000004004,0.0
5100.700000004004,0.0
5100.7500000040045,0.0
5100.800000004005,0.0
5100.850000004005,0.0
5100.900000004005,0.0
5100.950000004005,0.0
5101.000000004005,0.0
5101.050000004006,0.0
5101.100000004006,0.0
5101.150000004006,0.0
5101.200000004006,0.0
5101.250000004006,0.0
5101.3000000040065,0.0
5101.350000004007,0.0
5101.400000004007,0.0
5101.450000004007,0.0
5101.500000004007,0.0
5101.550000004007,0.0
5101.600000004008,0.0
5101.650000004008,0.0
5101.700000004008,0.0
5101.750000004008,0.0
5101.800000004008,0.0
5101.8500000040085,0.0
5101.900000004009,0.0
5101.950000004009,0.0
5102.000000004009,0.0
5102.050000004009,0.0
5102.100000004009,0.0
5102.15000000401,0.0
5102.20000000401,0.0
5102.25000000401,0.0
5102.30000000401,0.0
5102.35000000401,0.0
5102.4000000040105,0.0
5102.450000004011,0.0
5102.500000004011,0.0
5102.550000004011,0.0
5102.600000004011,0.0
5102.650000004011,0.0
5102.700000004012,0.0
5102.750000004012,0.0
5102.800000004012,0.0
5102.850000004012,0.0
5102.900000004012,0.0
5102.9500000040125,0.0
5103.000000004013,0.0
5103.050000004013,0.0
5103.100000004013,0.0
5103.150000004013,0.0
5103.200000004013,0.0
5103.250000004014,0.0
5103.300000004014,0.0
5103.350000004014,0.0
5103.400000004014,0.0
5103.450000004014,0.0
5103.5000000040145,0.0
5103.550000004015,0.0
5103.600000004015,0.0
5103.650000004015,0.0
5103.700000004015,0.0
5103.750000004015,0.0
5103.800000004016,0.0
5103.850000004016,0.0
5103.900000004016,0.0
5103.950000004016,0.0
5104.000000004016,0.0
5104.0500000040165,0.0
5104.100000004017,0.0
5104.150000004017,0.0
5104.200000004017,0.0
5104.250000004017,0.0
5104.300000004017,0.0
5104.350000004018,0.0
5104.400000004018,0.0
5104.450000004018,0.0
5104.500000004018,0.0
5104.550000004018,0.0
5104.6000000040185,0.0
5104.650000004019,0.0
5104.700000004019,0.0
5104.750000004019,0.0
5104.800000004019,0.0
5104.850000004019,0.0
5104.90000000402,0.0
5104.95000000402,0.0
5105.00000000402,0.0
5105.05000000402,0.0
5105.10000000402,0.0
5105.1500000040205,0.0
5105.200000004021,0.0
5105.250000004021,0.0
5105.300000004021,0.0
5105.350000004021,0.0
5105.400000004021,0.0
5105.450000004022,0.0
5105.500000004022,0.0
5105.550000004022,0.0
5105.600000004022,0.0
5105.650000004022,0.0
5105.7000000040225,0.0
5105.750000004023,0.0
5105.800000004023,0.0
5105.850000004023,0.0
5105.900000004023,0.0
5105.950000004023,0.0
5106.000000004024,0.0
5106.050000004024,0.0
5106.100000004024,0.0
5106.150000004024,0.0
5106.200000004024,0.0
5106.2500000040245,0.0
5106.300000004025,0.0
5106.350000004025,0.0
5106.400000004025,0.0
5106.450000004025,0.0
5106.500000004025,0.0
5106.550000004026,0.0
5106.600000004026,0.0
5106.650000004026,0.0
5106.700000004026,0.0
5106.750000004026,0.0
5106.8000000040265,0.0
5106.850000004027,0.0
5106.900000004027,0.0
5106.950000004027,0.0
5107.000000004027,0.0
5107.050000004027,0.0
5107.100000004028,0.0
5107.150000004028,0.0
5107.200000004028,0.0
5107.250000004028,0.0
5107.300000004028,0.0
5107.3500000040285,0.0
5107.400000004029,0.0
5107.450000004029,0.0
5107.500000004029,0.0
5107.550000004029,0.0
5107.600000004029,0.0
5107.65000000403,0.0
5107.70000000403,0.0
5107.75000000403,0.0
5107.80000000403,0.0
5107.85000000403,0.0
5107.9000000040305,0.0
5107.950000004031,0.0
5108.000000004031,0.0
